   36   30   66 -68899.42969   8759.636
   35   31   66 -63724.42578   8669.373
   34   32   66 -61624.42578   8625.701
   39   28   67 -63742.67969   8695.750
   38   29   67 -67318.78125   8737.447
   37   30   67 -67880.43750   8734.154
   36   31   67 -66879.67969   8707.540
   35   32   67 -62657.80859   8632.850
   40   28   68 -63463.81641   8682.466
   39   29   68 -65567.03125   8701.890
   38   30   68 -70007.21875   8755.682
   37   31   68 -67086.11719   8701.220
   36   32   68 -66979.78125   8688.151
   35   33   68 -58899.23438   8557.814
   34   34   68 -54214.81250   8477.420
   41   28   69 -59978.64844   8623.099
   40   29   69 -65736.21094   8695.203
   39   30   69 -68417.97656   8722.731
   38   31   69 -69327.75781   8724.578
   37   32   69 -67100.60156   8680.962
   36   33   69 -63086.66406   8611.451
   35   34   69 -56301.53125   8501.777
   41   29   70 -62976.12891   8646.861
   40   30   70 -69564.64844   8729.806
   39   31   70 -68910.08594   8709.279
   38   32   70 -70563.10938   8721.717
   37   33   70 -64343.10938   8621.684
   36   34   70 -62046.21484   8577.695
   42   29   71 -62711.12891   8635.022
   41   30   71 -67326.89844   8689.014
   40   31   71 -70140.24219   8717.620
   39   32   71 -69907.73438   8703.326
   38   33   71 -67894.33594   8663.949
   37   34   71 -63116.33594   8585.635
   43   29   72 -59783.00000   8586.525
   42   30   72 -68131.38281   8691.609
   41   31   72 -68589.38281   8687.104
   40   32   72 -72585.91406   8731.745
   39   33   72 -68229.81250   8660.378
   38   34   72 -67894.40625   8644.854
   37   35   72 -59015.19922   8510.665
   36   36   72 -53940.91797   8429.323
   44   29   73 -58986.59375   8568.557
   43   30   73 -65410.34375   8645.837
   42   31   73 -69699.33594   8693.873
   41   32   73 -71297.53125   8705.049
   40   33   73 -70956.70313   8689.663
   39   34   73 -68217.64063   8641.425
   38   35   73 -63628.93750   8567.849
   37   36   73 -56551.75000   8460.184
   45   29   74 -56006.20313   8521.562
   44   30   74 -65708.88281   8642.107
   43   31   74 -68049.58594   8663.166
   42   32   74 -73422.43750   8725.200
   41   33   74 -70859.96875   8680.000
   40   34   74 -72212.73438   8687.708
   39   35   74 -65306.08203   8583.803
   38   36   74 -62331.50781   8533.034
   37   37   74 -51917.05078   8381.726
   45   30   75 -62469.02344   8591.299
   44   31   75 -68464.57813   8660.808
   43   32   75 -71856.42969   8695.602
   42   33   75 -73032.40625   8700.850
   41   34   75 -72169.01563   8678.907
   40   35   75 -69139.01563   8628.076
   39   36   75 -64323.62500   8553.439
   38   37   75 -57221.67578   8448.315
   47   29   76 -50975.98438   8443.527
   46   30   76 -62136.64063   8580.083
   45   31   76 -66296.64063   8624.526
   44   32   76 -73213.04688   8705.238
   43   33   76 -72289.50781   8682.792
   42   34   76 -75252.04688   8711.478
   41   35   76 -70289.17188   8635.883
   40   36   76 -69014.32031   8608.815
   39   37   76 -60479.83203   8486.225
   38   38   76 -54243.89453   8393.879
   46   31   77 -65992.34375   8613.390
   45   32   77 -71214.03125   8671.044
   44   33   77 -73916.57813   8695.981
   43   34   77 -74599.59375   8694.691
   42   35   77 -73234.91406   8666.808
   41   36   77 -70169.44531   8616.836
   40   37   77 -64824.53125   8537.261
   39   38   77 -57804.06250   8435.926
   48   30   78 -57342.57031   8505.576
   47   31   78 -63706.57031   8577.135
   46   32   78 -71862.21094   8671.665
   45   33   78 -72817.42188   8673.881
   44   34   78 -77026.08594   8717.808
   43   35   78 -73452.30469   8661.960
   42   36   78 -74179.72656   8661.256
   41   37   78 -66936.22656   8558.361
   40   38   78 -63173.92578   8500.096
   48   31   79 -62509.52734   8555.580
